,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,City
137,3811926.0,The Blue Room,11231030,Erik,0.0,West Lawn,41.78392,-87.72921,Private room,39.0,1,503,2023-12-30,4.3,2,298,38,R17000014945,Chicago
138,3897045.0,Chic and modern - Best location in Chicago,3843347,Andrea,0.0,Near North Side,41.89637,-87.62726,Entire home/apt,98.0,32,37,2023-12-13,0.32,3,198,1,City registration pending,Chicago
139,3946324.0,Welcome to Our Shared Home Room 1E,20449664,John,0.0,Dunning,41.94305974,-87.79431671,Private room,95.0,3,30,2023-08-22,0.26,3,179,4,R22000090510,Chicago
140,3953322.0,Spacious Luxury Townhouse - Old Town,20490917,Robert,0.0,Lincoln Park,41.91374,-87.64014,Entire home/apt,109.0,1,189,2024-03-10,1.91,2,233,24,R22000092254,Chicago
141,3962072.0,SPACIOUS and VERY BRIGHT 2BDR LOFT near DOWNTOWN,20528154,Gabriela,0.0,Near West Side,41.88503,-87.68664,Entire home/apt,121.0,3,128,2023-10-14,1.1,1,350,14,R22000092133,Chicago
142,3979385.0,Private 3rd Floor Apartment,20624213,Karen,0.0,Uptown,41.95669,-87.64847,Entire home/apt,140.0,2,331,2024-03-10,2.84,1,192,23,R19000047696,Chicago
143,4067870.0,Casa Corazón (N) near Rush / UIC,1559157,Amanda,0.0,Lower West Side,41.84828,-87.68021,Private room,82.0,2,134,2023-10-22,1.19,3,197,18,R20000054162,Chicago
144,4083903.0,"Beautiful, Spacious Historic Greystone Unit.",21178487,Fatimah,0.0,Grand Boulevard,41.80392,-87.6108,Entire home/apt,150.0,32,3,2020-03-01,0.06,1,89,0,R21000075485,Chicago
145,4096995.0,Spacious Private Room w/ king bed,2880338,Elizabeth,0.0,Uptown,41.96264,-87.67296,Private room,38.0,32,31,2023-07-04,0.27,2,179,3,R17000015627,Chicago
146,4150121.0,Stunning Chicago Loft Near Wrigley Field,2441500,Lisa,0.0,Lake View,41.94987,-87.64611,Entire home/apt,121.0,2,484,2024-02-29,4.21,1,170,46,R23000103593,Chicago
147,4156913.0,Near Lake Michigan & Wrigley Field,6874747,Brian,0.0,Uptown,41.96705,-87.65772,Entire home/apt,255.0,2,191,2024-03-18,1.78,1,92,83,R22000081484,Chicago
148,4214683.0,"Mid City, Vintage, Close to O'Hare Pvt Room",21872907,Tamiz,0.0,Irving Park,41.95107,-87.71005,Private room,57.0,2,156,2024-03-18,1.36,1,121,35,R22000091106,Chicago
149,4243309.0,Sleek Wrigleyville/Boystown Condo with Rooftop Skyline Views,21924626,Nathan,0.0,Lake View,41.94124,-87.64941,Private room,99.0,1,379,2024-03-21,3.36,2,291,25,R22000091244,Chicago
150,4243905.0,Historic house in hip Logan Square,22022871,Jill,0.0,Logan Square,41.9254,-87.69753,Entire home/apt,250.0,32,53,2023-11-07,0.51,1,329,4,R23000095686,Chicago
151,4257285.0,The Stained Glass Apt. Edgewater #2,2915265,Felice,0.0,Edgewater,41.99632,-87.66385,Private room,65.0,3,71,2023-10-10,0.62,2,320,10,R22000091618,Chicago
152,4365466.0,01a. Full bed in Shared Space - Female Guests Only,2907254,Joseph,0.0,West Ridge,42.01653,-87.68788,Shared room,17.0,1,113,2023-12-22,0.98,12,142,6,R21000075752,Chicago
153,4370895.0,Sun-drenched Vintage Flat with a Lake view,10691960,Kayla,0.0,Near North Side,41.90487,-87.62747,Entire home/apt,271.0,32,96,2022-06-06,0.85,1,178,0,City registration pending,Chicago
154,4394093.0,Private bed/bath in beautiful home,22810362,Anne,0.0,Lake View,41.95518,-87.66999,Private room,100.0,3,36,2023-08-19,0.33,1,113,2,R20000058491,Chicago
155,4417718.0,"Cozy, Bright Basement Guest Suite",1096941,Angela,0.0,Irving Park,41.96114,-87.70514,Private room,50.0,25,25,2024-02-20,0.22,1,115,6,R18000036419,Chicago
156,4457161.0,"Comfy 3BD/1BA, garage spot included",23128169,Jeanne,0.0,North Center,41.95931,-87.67795,Entire home/apt,199.0,2,90,2024-02-20,0.79,1,124,10,R17000018685,Chicago
157,4567558.0,2 Bedrooms are perfect for groups up to 3 guests,2169532,Adam,0.0,Irving Park,41.95501,-87.73814,Private room,107.0,32,131,2022-10-11,1.17,1,89,0,R21000061825,Chicago
158,4592031.0,UPTOWN ROW HOUSE-SPACIOUS PRIVATE SHARED ROOM(S),23803571,Tomasso,0.0,Uptown,41.96574,-87.65747,Private room,100.0,1,137,2024-01-14,1.58,1,165,18,R21000074243,Chicago
159,4598631.0,7 Beds 2 floor Apt : NO Parties,1649647,Bianca,0.0,West Town,41.9116,-87.66693,Entire home/apt,189.0,32,307,2023-04-01,2.7,5,294,1,c,Chicago
160,4632510.0,Spacious two bedroom with patio!,1563534,Lizzie,0.0,West Town,41.90376,-87.69556,Entire home/apt,91.0,32,162,2024-01-28,1.44,1,160,3,R18000028038,Chicago
161,4662201.0,"Great location, large space",24124115,Syed,0.0,West Town,41.900188,-87.661751,Entire home/apt,100.0,32,28,2022-10-15,0.25,1,365,0,R21000072502,Chicago
162,4730797.0,Home in Vibrant Logan Square,2892101,Justine,0.0,Logan Square,41.92125,-87.70158,Private room,55.0,3,124,2024-03-02,1.13,2,100,15,R22000090201,Chicago
163,4731523.0,A Cozy Room for Two in Vibrant Logan Square,2892101,Justine,0.0,Logan Square,41.92286,-87.70154,Private room,56.0,3,82,2023-12-06,0.73,2,41,15,R22000090201,Chicago
164,4786970.0,Large room in Art Gallery ((:,24676863,William,0.0,West Town,41.90992,-87.67521,Private room,119.0,32,69,2023-11-10,0.63,3,333,4,R19000051167,Chicago
165,4793938.0,2BD Suite @ The Guesthouse Hotel,24705990,Rick,0.0,Uptown,41.97106,-87.66777,Hotel room,303.0,3,90,2023-08-20,0.81,8,206,7,2328618,Chicago
166,4803582.0,Coach house Wicker Park- Bucktown,24267774,Barbara,0.0,West Town,41.90596,-87.67569,Entire home/apt,135.0,32,155,2023-10-09,1.41,1,362,18,R17000013739,Chicago
167,4840199.0,3BD Suite with Fireplace @ The Guesthouse Hotel,24705990,Rick,0.0,Uptown,41.97095,-87.66798,Entire home/apt,416.0,3,32,2024-01-22,0.3,8,190,5,2328618,Chicago
168,4840753.0,1BD Suite @ The Guesthouse Hotel,24705990,Rick,0.0,Uptown,41.97106,-87.66777,Private room,226.0,3,38,2023-03-31,0.34,8,185,2,2328618,Chicago
169,4852830.0,Private bedroom in Lincoln Park,597871,Matt,0.0,Lincoln Park,41.91233,-87.65146,Private room,120.0,2,315,2023-12-30,2.85,1,286,29,R17000015165,Chicago
170,4872152.0,"Simple room, close to trains!",21922655,Angelica,0.0,West Town,41.90637,-87.68954,Private room,49.0,1,258,2023-12-01,2.33,1,16,19,R23000105355,Chicago
171,4923963.0,Charming Brownstone Garden Level,23197213,Doral,0.0,Grand Boulevard,41.80944,-87.61664,Entire home/apt,100.0,32,29,2022-08-27,0.29,2,365,0,R17000013470,Chicago
172,4930338.0,Beautiful Brownstone Apt.,23197213,Doral,0.0,Grand Boulevard,41.81214,-87.61328,Entire home/apt,146.0,32,24,2018-07-17,0.22,2,365,0,City registration pending,Chicago
173,5074013.0,Unwind in Style Steps from the Magnificent Mile,10209853,Tatiana & Roupen,0.0,Near North Side,41.89295,-87.62217,Entire home/apt,275.0,2,356,2024-03-08,3.27,2,79,32,R21000071014,Chicago
174,5102125.0,Private BR in Condo close to Chicago Dwtwn!,10613587,Saurin,0.0,West Town,41.89492,-87.65926,Private room,77.0,1,243,2023-12-17,2.55,5,142,33,R21000073001,Chicago
175,5117490.0,The Entire Floor of a Comfortable & Modern Duplex,1407749,Vladimir,0.0,West Town,41.89998,-87.69244,Private room,114.0,32,191,2023-10-10,1.72,1,179,2,R23000096790,Chicago
176,5126218.0,"Rooftop deck, spacious, comfortable",13228002,Martha,0.0,Logan Square,41.92026,-87.67979,Entire home/apt,175.0,32,6,2023-07-30,0.06,1,60,1,R17000014777,Chicago
177,5185790.0,"Unique 6,000 Foot Converted Factory",26819996,Jon,0.0,West Town,41.8911,-87.66947,Entire home/apt,5000.0,32,0,No Review,0.0,1,365,0,City registration pending,Chicago
178,5195252.0,Room with large private balcony,26874445,Sebastien,0.0,West Town,41.90451,-87.67943,Private room,55.0,32,177,2022-12-05,1.68,2,82,0,R21000064479,Chicago
179,5205377.0,Private room+bath in Wicker Park,26874445,Sebastien,0.0,West Town,41.90434,-87.67967,Private room,55.0,32,283,2024-02-10,2.57,2,210,27,R21000064479,Chicago
180,5210927.0,iKlektik House Chicago / Robin,8813383,Mindy + Tony,0.0,West Town,41.89329,-87.68574,Entire home/apt,91.0,2,466,2024-03-20,4.28,3,181,49,R24000113220,Chicago
181,5231461.0,Modern/Spacious 2BR/2BA West Town,27074701,Charissa,0.0,West Town,41.90168,-87.693,Entire home/apt,170.0,3,233,2024-03-17,2.14,1,297,26,R21000072504,Chicago
182,5283285.0,The Flower Power Room,22215535,Matt,0.0,Lower West Side,41.85707,-87.67082,Private room,139.0,32,155,2018-06-27,1.4,3,1,0,City registration pending,Chicago
183,5297152.0,Fresh and Sunny Bed & Bath by UofC,9499059,Bennett,0.0,Hyde Park,41.79755783,-87.59791565,Private room,78.0,3,219,2024-01-29,2.0,3,65,8,R17000014580,Chicago
184,5320006.0,Casita De Luz,7723412,J,0.0,Near West Side,41.86971,-87.65939,Entire home/apt,90.0,50,32,2021-01-15,0.3,2,149,0,City registration pending,Chicago
185,5321981.0,Inspiring Studio in Art Gallery,24676863,William,0.0,West Town,41.9086,-87.67684,Private room,119.0,32,55,2023-12-05,0.5,3,98,3,City registration pending,Chicago
186,5359984.0,"3 BR condo with great views, free WIFI and parking",4698713,Mark Y Toñi,0.0,West Town,41.89558,-87.66585,Entire home/apt,171.0,3,120,2023-11-14,1.1,1,184,9,R20000058242,Chicago
187,5406217.0,Urban Luxury 1BR/2BA Logan Square Condo w/Garage,28022926,Bryan,0.0,Logan Square,41.92723,-87.70807,Entire home/apt,182.0,32,231,2023-11-25,2.12,1,287,24,R22000077339,Chicago
188,5496659.0,Beige room area South Shore Airbnb,28501460,Delia,0.0,South Shore,41.76477,-87.57182,Private room,20.0,32,104,2024-03-02,0.95,8,248,2,City registration pending,Chicago
189,5537682.0,The Rectory,28715964,David,0.0,Lincoln Park,41.92032,-87.66153,Entire home/apt,217.0,2,244,2024-02-25,2.28,2,189,27,R19000037446,Chicago
190,5537683.0,The Chapel: Great family spot,28715964,David,0.0,Lincoln Park,41.92061,-87.66324,Entire home/apt,203.0,2,235,2024-03-03,2.14,2,208,26,R23000097194,Chicago
191,5571262.0,Sunny Tri Level,12549865,Holly,0.0,West Town,41.89738,-87.67208,Entire home/apt,231.0,3,140,2023-12-26,1.29,1,207,28,R22000094323,Chicago
192,5576190.0,South Shore Bungalow - Rust Red Work Out Room,28501460,Delia,0.0,South Shore,41.76302,-87.57186,Private room,25.0,32,59,2022-05-28,0.55,8,356,0,City registration pending,Chicago
193,5576191.0,South Shore bungalow - Yellow Room,28501460,Delia,0.0,South Shore,41.76257,-87.57225,Private room,30.0,32,37,2023-07-02,0.36,8,355,1,R18000036975,Chicago
194,5645139.0,Vintage Uptown Loft with Queen Bed & Private Bath,13195824,Amy,0.0,Uptown,41.97188,-87.65779,Private room,115.0,3,200,2023-10-23,1.86,1,346,18,R23000104277,Chicago
195,5785758.0,Medical Student Housing,250400,Dan,0.0,South Lawndale,41.85253,-87.69803,Private room,47.0,5,29,2023-08-20,0.28,8,93,3,R18000036296,Chicago
196,5804791.0,Medical School Housing,250400,Dan,0.0,South Lawndale,41.8544,-87.69845,Private room,49.0,4,27,2023-09-08,0.26,8,71,5,R18000036296,Chicago
197,5805991.0,Medical Student Housing,250400,Dan,0.0,South Lawndale,41.85436,-87.69681,Private room,50.0,32,26,2023-10-23,0.28,8,99,4,R18000036296,Chicago
198,5807478.0,"Large Bedroom in Bright, Sunny Apartment",250400,Dan,0.0,South Lawndale,41.85276,-87.69828,Private room,65.0,5,18,2023-10-10,0.19,8,99,2,R18000036296,Chicago
199,5807548.0,Small bedroom in sunny apartment,250400,Dan,0.0,South Lawndale,41.85442,-87.69695,Private room,49.0,5,27,2023-10-01,0.27,8,100,8,R18000036296,Chicago
200,5847065.0,Goose & Fox Hostel Lincoln Park,30356781,Greg,0.0,Lincoln Park,41.91775,-87.65508,Private room,65.0,2,230,2023-11-12,2.12,1,63,34,R17000013070,Chicago
201,5850897.0,"McCormick Place, Downtown Chicago, Museums, & more",22588707,Brandon,0.0,Grand Boulevard,41.81436,-87.61289,Private room,135.0,2,33,2023-08-04,0.31,1,363,3,R21000073179,Chicago
202,5851115.0,Great Place Garfield Park 3 Bedroom,28811949,Seth & Mike,0.0,West Garfield Park,41.87669,-87.72146,Entire home/apt,102.0,32,496,2024-01-28,4.54,1,283,26,R17000013966,Chicago
203,5861971.0,Funky & Cozy Designer Apt/ 4 stops from Downtown,11710780,Robert,0.0,East Garfield Park,41.8867,-87.70783,Entire home/apt,53.0,3,202,2023-12-29,1.89,2,218,29,R21000075462,Chicago
204,5874798.0,Private bedroom/bath/entry in Lakeview,30507677,Dorene,0.0,Lake View,41.93955,-87.65904,Private room,99.0,2,311,2023-12-17,2.86,1,319,31,R17000013387,Chicago
205,5933672.0,Luxurious 2br 2ba Condo RIVER WEST,3965428,Dominic,0.0,Near West Side,41.88668,-87.64266,Entire home/apt,185.0,360,0,No Review,0.0,50,365,0,City registration pending,Chicago
206,5980645.0,Sidh  Arya,31050127,Siddharth,0.0,Hermosa,41.93483,-87.74135,Private room,40.0,10,60,2023-10-08,0.56,1,321,4,R23000108438,Chicago
207,5981743.0,Comfortable room in Art Gallery ((:,24676863,William,0.0,West Town,41.90943909,-87.67629242,Private room,119.0,1,48,2024-01-01,0.44,3,246,16,R18000032029,Chicago
208,5996942.0,"Spacious suite near CTA/orange line, McKinley Park",30836055,Ying,0.0,Mckinley Park,41.82983,-87.67544,Entire home/apt,52.0,3,166,2024-03-17,1.74,1,170,25,R19000051601,Chicago
209,6014128.0,Extended Stay Business  2 bedroom 2 Bath Balcony,3965428,Dominic,0.0,Loop,41.87132,-87.63146,Entire home/apt,200.0,360,1,2015-07-17,0.01,50,365,0,City registration pending,Chicago
210,6039038.0,05b. Queen futon in Common Room,2907254,Joseph,0.0,West Ridge,42.01653,-87.68788,Shared room,16.0,1,179,2024-02-18,1.66,12,81,7,R21000075752,Chicago
211,6045978.0,Trendy Roscoe Village 3BD/2B w/fireplace~ Cozy HM2,683529,Joe,0.0,North Center,41.94614,-87.68242,Entire home/apt,188.0,2,39,2024-03-18,0.37,23,362,8,R20000057497,Chicago
212,6051322.0,1BD Suite @ The Guesthouse Hotel(2),24705990,Rick,0.0,Uptown,41.97183,-87.66786,Private room,226.0,3,6,2022-08-23,0.06,8,187,0,2328618,Chicago
213,6053269.0,2BD Suite @The Guesthouse Hotel (2),24705990,Rick,0.0,Uptown,41.97106,-87.66777,Private room,303.0,3,20,2021-08-01,0.19,8,206,0,2328618,Chicago
214,6057908.0,Lakeview Charmer -with parking!,31673,Cathy,0.0,Lake View,41.93886,-87.65391,Entire home/apt,129.0,2,388,2024-02-19,3.61,1,259,50,R21000069919,Chicago
215,6065318.0,"NEW,Roscoe Village,Cubs, Pvt Bath, Pvt Entrance",20374823,Nick,0.0,North Center,41.94815,-87.68459,Private room,64.0,2,502,2024-03-17,4.64,1,249,71,R24000115037,Chicago
216,6086065.0,Cozy 2 Bedroom Garden Apartment,27005011,Doug,0.0,Logan Square,41.92428,-87.69222,Entire home/apt,77.0,32,82,2022-10-11,0.78,1,207,0,R18000033615,Chicago
217,6103492.0,Entire 2 bdrm english garden apt*block 2trains&I94,31669178,Donna,0.0,Portage Park,41.95993,-87.74773,Entire home/apt,80.0,32,16,2023-06-19,0.15,5,204,2,R18000024333,Chicago
218,6133986.0,Cool loft in Fulton Market District / West Loop,4267791,Levar,0.0,Near West Side,41.88796,-87.6445,Entire home/apt,279.0,32,45,2021-10-24,0.42,1,90,0,City registration pending,Chicago
219,6153674.0,Trendy Roscoe Village 3BD/2BA w/Fireplace Cozy VN1,683529,Joe,0.0,North Center,41.94078,-87.68115,Entire home/apt,251.0,32,40,2023-10-01,0.41,23,354,5,2083762,Chicago
220,6232258.0,"Cozy Humbolt Park Apt, Minutes to Downtown Chicago",32336500,Daniel,0.0,Humboldt Park,41.908515,-87.709857,Entire home/apt,40.0,1,313,2023-10-31,2.9,2,351,15,R18000035557,Chicago
221,6363328.0,Cozy studio in amazing location,33154489,Sara,0.0,Lincoln Square,41.96857,-87.69577,Entire home/apt,82.0,3,231,2023-12-30,2.2,1,275,26,R22000079565,Chicago
222,6365974.0,Cute cozy cottage 20 min 2 downtown,31669178,Donna,0.0,Hegewisch,41.65064,-87.54074,Entire home/apt,79.0,32,43,2023-11-12,0.4,5,124,2,R18000024333,Chicago
223,6374350.0,Spacious garden level suite,6700231,Petra,0.0,North Center,41.94812,-87.68333,Private room,79.0,2,194,2024-03-12,1.84,1,177,35,R17000015257,Chicago
224,6374890.0,Bright 1bd in Ukrainian / Humboldt,33221491,Mary,0.0,West Town,41.89972,-87.69722,Entire home/apt,90.0,32,66,2023-11-26,0.62,1,241,4,R21000073024,Chicago
225,6378085.0,"Irving Park comfort,  White Tiger!",33245101,Rosa,0.0,Irving Park,41.95185,-87.70459,Entire home/apt,125.0,2,90,2024-03-18,1.68,2,117,14,R19000051596,Chicago
226,6386641.0,Apartment in Arty Historic West Town Home,214243,Sarah,0.0,West Town,41.89224868,-87.67495972,Entire home/apt,125.0,2,21,2024-03-18,2.36,1,68,21,R23000101353,Chicago
227,6423299.0,The Craftsman Gallery at OHC - No Cleaning Fee!,5228189,Matthew,0.0,West Town,41.8948,-87.65661,Entire home/apt,201.0,2,336,2024-03-10,3.13,21,327,32,2385047,Chicago
228,6447131.0,River North's Finest - Monthly Only,5640784,Dean,0.0,Near North Side,41.8972,-87.63442,Entire home/apt,129.0,32,192,2022-06-15,1.79,2,115,0,R17000013633,Chicago
229,6472628.0,Pilsen Custom Home,33813743,Zandra,0.0,Lower West Side,41.84998,-87.67714,Private room,68.0,32,51,2023-08-06,0.47,1,362,1,R21000073252,Chicago
230,6480445.0,Tree top 2nd floor 3 bedrm Apt,28172807,Sadie Rose And Patrick,0.0,Avondale,41.93395,-87.71078,Entire home/apt,153.0,2,266,2024-03-03,2.8,1,267,41,R19000040422,Chicago
231,6488146.0,Furnished housing KING BED+ POOL/HOT-TUB+SAUNA+GYM,3965428,Dominic,0.0,Loop,41.88581,-87.61744,Entire home/apt,180.0,90,13,2022-09-30,0.12,50,365,0,City registration pending,Chicago
232,6504170.0,West Town Traveler's Lodge,4591141,Moudi,0.0,West Town,41.89867,-87.67012,Entire home/apt,100.0,3,602,2024-03-09,5.61,3,9,34,R21000072599,Chicago
233,6515667.0,2BD/1B Old Town!   Walk to North Ave. Beach & Zoo,683529,Joe,0.0,Lincoln Park,41.91268,-87.63895,Entire home/apt,250.0,32,87,2023-11-26,0.83,23,365,11,2209279,Chicago
234,6528643.0,2bd/2b close to EL-shopping-dining-cafes,683529,Joe,0.0,North Center,41.94342,-87.68121,Entire home/apt,126.0,32,68,2023-12-04,0.69,23,360,9,2209273,Chicago
235,6528832.0,2BD/2BA  2 blks to EL-Lincoln Pk Zoo-walk to beach,683529,Joe,0.0,Lincoln Park,41.91285,-87.63864,Entire home/apt,126.0,32,85,2023-11-27,0.89,23,365,17,2209280,Chicago
236,6528867.0,2BD/2BA 2 blck to EL-Walk to Zoo & Beach,683529,Joe,0.0,Lincoln Park,41.91285,-87.63864,Entire home/apt,260.0,32,81,2023-12-27,0.84,23,357,19,2209281,Chicago
237,6528967.0,Roscoe 3BD/2BA walk to shops/cafes (vn2),683529,Joe,0.0,North Center,41.94078,-87.68115,Entire home/apt,236.0,32,52,2023-09-17,0.55,23,355,8,2209271,Chicago
238,6553226.0,Tea Studio in Wicker Park Spring Factory,2392656,Brett,0.0,West Town,41.90223,-87.67265,Entire home/apt,277.0,3,211,2024-03-17,1.99,2,135,31,R17000015625,Chicago
239,6576714.0,Private BR;Parking by UofC/HydePark,34396037,Kristy,0.0,Woodlawn,41.77555,-87.59546,Private room,66.0,2,126,2023-10-25,1.19,1,348,10,R21000075107,Chicago
240,6588681.0,Logan Square Studio,5212119,Mark,0.0,Logan Square,41.9305,-87.70307,Entire home/apt,81.0,2,481,2024-03-15,4.48,1,250,50,R24000114699,Chicago
241,6612044.0,Private suite in Lincoln Square,11581930,Beatrice,0.0,Lincoln Square,41.97104,-87.69654,Entire home/apt,92.0,2,356,2024-03-18,3.32,1,285,49,R17000015267,Chicago
242,6634916.0,Rooms in Vintage-Style Lincoln Square Condominium,34473759,Kerry,0.0,Lincoln Square,41.97186,-87.69521,Private room,150.0,3,186,2024-03-19,1.8,1,163,25,R20000054147,Chicago
243,6644005.0,Boutique Design Condo with Rooftop Terrace,21924626,Nathan,0.0,Lake View,41.94331,-87.6486,Entire home/apt,428.0,2,43,2022-09-19,0.41,2,33,0,R22000091244,Chicago
244,6654182.0,"1 BD Condo by downtown,park,lake",3574415,Marv,0.0,Near North Side,41.90409,-87.63316,Entire home/apt,84.0,32,73,2023-10-13,0.69,2,246,3,City registration pending,Chicago
245,6673071.0,"RARE FIND Luxury 4BR, 3BTH. Lincoln Park/DePaul",31719241,Susan,0.0,Lincoln Park,41.92909,-87.66318,Entire home/apt,599.0,180,27,2019-05-24,0.25,1,179,0,R17000013560,Chicago
246,6686012.0,2BR Bursting w/ Character in Hip Logan Square!,25505766,Danielle,0.0,Logan Square,41.92445305,-87.70270599,Entire home/apt,111.0,2,484,2024-03-08,4.56,3,276,74,R21000064645,Chicago
247,6699565.0,Welcome to Our Shared Home Room 1W,20449664,John,0.0,Dunning,41.94201,-87.79608,Private room,95.0,5,5,2023-05-28,0.05,3,179,1,R22000090510,Chicago
248,6713251.0,Trendy Roscoe Village 2BD/2BA w/Fireplace Cozy,683529,Joe,0.0,North Center,41.94099,-87.68047,Entire home/apt,212.0,32,37,2023-11-25,0.37,23,356,6,2209269,Chicago
249,6716477.0,"3BD/2BA Perfect 4 Families,walk to shops/cafes",683529,Joe,0.0,North Center,41.94072,-87.68115,Entire home/apt,241.0,32,56,2023-09-03,0.53,23,362,5,2209264,Chicago
250,6716705.0,3BD/2BA (vs2) Perfect 4 Families/walk to shops,683529,Joe,0.0,North Center,41.94072,-87.68115,Entire home/apt,241.0,32,60,2023-10-14,0.58,23,362,10,2209265,Chicago
251,6724355.0,NIce 2 Bedroom Private Condo,32200299,Nate,0.0,Woodlawn,41.78355,-87.61363,Entire home/apt,159.0,2,126,2023-10-09,1.19,5,220,4,R17000015110,Chicago
252,6729727.0,Classic Chicago Greystone Apt. ( Support a Cause),35241159,Oliver,0.0,Uptown,41.97044,-87.65735,Private room,125.0,32,146,2020-03-14,1.37,1,365,0,City registration pending,Chicago
253,6732036.0,Spacious unique artist's home in Pilsen,34217631,Kenneth,0.0,Lower West Side,41.8555,-87.64535,Entire home/apt,140.0,2,150,2024-03-17,1.41,1,65,25,R17000013921,Chicago
